ctas,comm_sm_pct,ar_mib,m,nk,f_gemm,f_comm,iter_ms,energy_mj,base_energy_mj,base_iter_ms,base_clock,dE_vs_auto_pct,is_best_pair_for_workload,is_global_fixed_pair
32,29.6,256,8192,8192,300,1200,18.4529,2347.42,2212.40,5.5329,1230,+6.10,False,False
32,29.6,256,8192,8192,300,1305,18.4129,2385.89,2212.40,5.5329,1230,+7.84,False,False
32,29.6,256,8192,8192,300,1410,18.4204,2443.58,2212.40,5.5329,1230,+10.45,False,False
32,29.6,256,8192,8192,510,300,12.0109,1921.23,2212.40,5.5329,1230,-13.16,False,False
32,29.6,256,8192,8192,510,510,11.8886,1910.62,2212.40,5.5329,1230,-13.64,False,False
32,29.6,256,8192,8192,510,705,11.7120,1895.95,2212.40,5.5329,1230,-14.30,False,False
32,29.6,256,8192,8192,510,900,11.4718,1873.91,2212.40,5.5329,1230,-15.30,False,False
32,29.6,256,8192,8192,510,1050,11.3096,1861.37,2212.40,5.5329,1230,-15.87,False,False
32,29.6,256,8192,8192,510,1200,11.2357,1883.03,2212.40,5.5329,1230,-14.89,False,False
32,29.6,256,8192,8192,510,1305,11.1957,1904.67,2212.40,5.5329,1230,-13.91,False,False
32,29.6,256,8192,8192,510,1410,11.2031,1945.56,2212.40,5.5329,1230,-12.06,False,False
32,29.6,256,8192,8192,705,300,9.1580,1762.29,2212.40,5.5329,1230,-20.34,False,False
32,29.6,256,8192,8192,705,510,9.0358,1750.48,2212.40,5.5329,1230,-20.88,False,False
32,29.6,256,8192,8192,705,705,8.8591,1734.09,2212.40,5.5329,1230,-21.62,False,False
32,29.6,256,8192,8192,705,900,8.6189,1710.09,2212.40,5.5329,1230,-22.70,False,False
32,29.6,256,8192,8192,705,1050,8.4568,1693.83,2212.40,5.5329,1230,-23.44,False,False
32,29.6,256,8192,8192,705,1200,8.3828,1711.89,2212.40,5.5329,1230,-22.62,False,False
32,29.6,256,8192,8192,705,1305,8.3428,1726.83,2212.40,5.5329,1230,-21.95,False,False
32,29.6,256,8192,8192,705,1410,8.3503,1761.09,2212.40,5.5329,1230,-20.40,False,False
32,29.6,256,8192,8192,900,300,7.5399,1681.36,2212.40,5.5329,1230,-24.00,False,False
32,29.6,256,8192,8192,900,510,7.4176,1668.79,2212.40,5.5329,1230,-24.57,False,False
32,29.6,256,8192,8192,900,705,7.2410,1651.30,2212.40,5.5329,1230,-25.36,False,False
32,29.6,256,8192,8192,900,900,7.0007,1626.01,2212.40,5.5329,1230,-26.50,False,False
32,29.6,256,8192,8192,900,1050,6.8386,1607.53,2212.40,5.5329,1230,-27.34,False,True
32,29.6,256,8192,8192,900,1200,6.7646,1623.50,2212.40,5.5329,1230,-26.62,False,False
32,29.6,256,8192,8192,900,1305,6.7246,1634.63,2212.40,5.5329,1230,-26.12,False,False
32,29.6,256,8192,8192,900,1410,6.7321,1665.13,2212.40,5.5329,1230,-24.74,False,False
32,29.6,256,8192,8192,1050,300,6.7164,1671.13,2212.40,5.5329,1230,-24.47,False,False
32,29.6,256,8192,8192,1050,510,6.5941,1657.90,2212.40,5.5329,1230,-25.06,False,False
32,29.6,256,8192,8192,1050,705,6.4175,1639.46,2212.40,5.5329,1230,-25.90,False,False
32,29.6,256,8192,8192,1050,900,6.1773,1612.99,2212.40,5.5329,1230,-27.09,False,False
32,29.6,256,8192,8192,1050,1050,6.0151,1593.03,2212.40,5.5329,1230,-28.00,True,False
32,29.6,256,8192,8192,1050,1200,5.9412,1607.77,2212.40,5.5329,1230,-27.33,False,False
32,29.6,256,8192,8192,1050,1305,5.9012,1616.85,2212.40,5.5329,1230,-26.92,False,False
32,29.6,256,8192,8192,1050,1410,5.9086,1645.46,2212.40,5.5329,1230,-25.63,False,False
32,29.6,256,8192,8192,1200,300,6.0920,1906.39,2212.40,5.5329,1230,-13.83,False,False
32,29.6,256,8192,8192,1200,510,5.9697,1892.57,2212.40,5.5329,1230,-14.46,False,False
32,29.6,256,8192,8192,1200,705,5.7931,1873.30,2212.40,5.5329,1230,-15.33,False,False
32,29.6,256,8192,8192,1200,900,5.5529,1845.75,2212.40,5.5329,1230,-16.57,False,False
32,29.6,256,8192,8192,1200,1050,5.3907,1824.55,2212.40,5.5329,1230,-17.53,False,False
32,29.6,256,8192,8192,1200,1200,5.3168,1838.30,2212.40,5.5329,1230,-16.91,False,False
32,29.6,256,8192,8192,1200,1305,5.2768,1845.82,2212.40,5.5329,1230,-16.57,False,False
32,29.6,256,8192,8192,1200,1410,5.2842,1873.00,2212.40,5.5329,1230,-15.34,False,False
32,29.6,512,1024,4096,300,300,7.6163,840.60,732.39,3.8219,1410,+14.78,False,False
32,29.6,512,1024,4096,300,510,7.0609,795.44,732.39,3.8219,1410,+8.61,False,False
32,29.6,512,1024,4096,300,705,6.2958,735.17,732.39,3.8219,1410,+0.38,False,False
32,29.6,512,1024,4096,300,900,5.1178,641.07,732.39,3.8219,1410,-12.47,False,False
32,29.6,512,1024,4096,300,1050,4.3687,570.51,732.39,3.8219,1410,-22.10,False,False
32,29.6,512,1024,4096,300,1200,3.9336,570.28,732.39,3.8219,1410,-22.13,False,False
32,29.6,512,1024,4096,300,1305,3.7957,569.61,732.39,3.8219,1410,-22.23,True,False
32,29.6,512,1024,4096,300,1410,3.7219,600.48,732.39,3.8219,1410,-18.01,False,False
32,29.6,512,1024,4096,510,300,7.6163,844.64,732.39,3.8219,1410,+15.33,False,False
32,29.6,512,1024,4096,510,510,7.0609,798.99,732.39,3.8219,1410,+9.09,False,False
32,29.6,512,1024,4096,510,705,6.2958,738.06,732.39,3.8219,1410,+0.77,False,False
32,29.6,512,1024,4096,510,900,5.1178,642.93,732.39,3.8219,1410,-12.21,False,False
32,29.6,512,1024,4096,510,1050,4.3687,571.72,732.39,3.8219,1410,-21.94,False,False
32,29.6,512,1024,4096,510,1200,3.9336,571.11,732.39,3.8219,1410,-22.02,False,False
32,29.6,512,1024,4096,510,1305,3.7957,570.32,732.39,3.8219,1410,-22.13,False,False
32,29.6,512,1024,4096,510,1410,3.7219,601.13,732.39,3.8219,1410,-17.92,False,False
32,29.6,512,1024,4096,705,300,7.6163,853.26,732.39,3.8219,1410,+16.50,False,False
32,29.6,512,1024,4096,705,510,7.0609,806.92,732.39,3.8219,1410,+10.18,False,False
32,29.6,512,1024,4096,705,705,6.2958,745.03,732.39,3.8219,1410,+1.73,False,False
32,29.6,512,1024,4096,705,900,5.1178,648.43,732.39,3.8219,1410,-11.46,False,False
32,29.6,512,1024,4096,705,1050,4.3687,576.29,732.39,3.8219,1410,-21.31,False,False
32,29.6,512,1024,4096,705,1200,3.9336,575.13,732.39,3.8219,1410,-21.47,False,False
32,29.6,512,1024,4096,705,1305,3.7957,574.18,732.39,3.8219,1410,-21.60,False,False
32,29.6,512,1024,4096,705,1410,3.7219,604.89,732.39,3.8219,1410,-17.41,False,False
32,29.6,512,1024,4096,900,300,7.6163,863.57,732.39,3.8219,1410,+17.91,False,False
32,29.6,512,1024,4096,900,510,7.0609,816.45,732.39,3.8219,1410,+11.48,False,False
32,29.6,512,1024,4096,900,705,6.2958,753.50,732.39,3.8219,1410,+2.88,False,False
32,29.6,512,1024,4096,900,900,5.1178,655.26,732.39,3.8219,1410,-10.53,False,False
32,29.6,512,1024,4096,900,1050,4.3687,582.07,732.39,3.8219,1410,-20.52,False,True
32,29.6,512,1024,4096,900,1200,3.9336,580.31,732.39,3.8219,1410,-20.76,False,False
32,29.6,512,1024,4096,900,1305,3.7957,579.16,732.39,3.8219,1410,-20.92,False,False
32,29.6,512,1024,4096,900,1410,3.7219,609.77,732.39,3.8219,1410,-16.74,False,False
32,29.6,512,1024,4096,1050,300,7.6163,885.70,732.39,3.8219,1410,+20.93,False,False
32,29.6,512,1024,4096,1050,510,7.0609,836.96,732.39,3.8219,1410,+14.28,False,False
32,29.6,512,1024,4096,1050,705,6.2958,771.77,732.39,3.8219,1410,+5.38,False,False
32,29.6,512,1024,4096,1050,900,5.1178,670.09,732.39,3.8219,1410,-8.51,False,False
32,29.6,512,1024,4096,1050,1050,4.3687,594.71,732.39,3.8219,1410,-18.80,False,False
32,29.6,512,1024,4096,1050,1200,3.9336,591.68,732.39,3.8219,1410,-19.21,False,False
32,29.6,512,1024,4096,1050,1305,3.7957,590.13,732.39,3.8219,1410,-19.42,False,False
32,29.6,512,1024,4096,1050,1410,3.7219,620.53,732.39,3.8219,1410,-15.27,False,False
32,29.6,512,1024,4096,1200,300,7.6163,915.37,732.39,3.8219,1410,+24.98,False,False
32,29.6,512,1024,4096,1200,510,7.0609,865.01,732.39,3.8219,1410,+18.11,False,False
32,29.6,512,1024,4096,1200,705,6.2958,797.58,732.39,3.8219,1410,+8.90,False,False
32,29.6,512,1024,4096,1200,900,5.1178,692.46,732.39,3.8219,1410,-5.45,False,False
32,29.6,512,1024,4096,1200,1050,4.3687,614.90,732.39,3.8219,1410,-16.04,False,False
32,29.6,512,1024,4096,1200,1200,3.9336,610.59,732.39,3.8219,1410,-16.63,False,False
32,29.6,512,1024,4096,1200,1305,3.7957,608.64,732.39,3.8219,1410,-16.90,False,False
32,29.6,512,1024,4096,1200,1410,3.7219,638.82,732.39,3.8219,1410,-12.78,False,False
32,29.6,512,1024,4096,1305,300,7.6163,962.64,732.39,3.8219,1410,+31.44,False,False
32,29.6,512,1024,4096,1305,510,7.0609,909.21,732.39,3.8219,1410,+24.14,False,False
32,29.6,512,1024,4096,1305,705,6.2958,837.56,732.39,3.8219,1410,+14.36,False,False
32,29.6,512,1024,4096,1305,900,5.1178,725.92,732.39,3.8219,1410,-0.88,False,False
32,29.6,512,1024,4096,1305,1050,4.3687,644.21,732.39,3.8219,1410,-12.04,False,False
32,29.6,512,1024,4096,1305,1200,3.9336,637.51,732.39,3.8219,1410,-12.96,False,False
32,29.6,512,1024,4096,1305,1305,3.7957,634.79,732.39,3.8219,1410,-13.33,False,False
32,29.6,512,1024,4096,1305,1410,3.7219,664.56,732.39,3.8219,1410,-9.26,False,False
32,29.6,512,1024,4096,1410,300,7.6163,1018.66,732.39,3.8219,1410,+39.09,False,False
32,29.6,512,1024,4096,1410,510,7.0609,962.16,732.39,3.8219,1410,+31.37,False,False
32,29.6,512,1024,4096,1410,705,6.2958,886.28,732.39,3.8219,1410,+21.01,False,False
32,29.6,512,1024,4096,1410,900,5.1178,768.13,732.39,3.8219,1410,+4.88,False,False
32,29.6,512,1024,4096,1410,1050,4.3687,682.28,732.39,3.8219,1410,-6.84,False,False
32,29.6,512,1024,4096,1410,1200,3.9336,673.17,732.39,3.8219,1410,-8.09,False,False
32,29.6,512,1024,4096,1410,1305,3.7957,669.69,732.39,3.8219,1410,-8.56,False,False
32,29.6,512,1024,4096,1410,1410,3.7219,699.05,732.39,3.8219,1410,-4.55,False,False
32,29.6,512,1024,8192,300,300,7.6163,946.76,905.38,3.7910,1410,+4.57,False,False
32,29.6,512,1024,8192,300,510,7.0609,901.60,905.38,3.7910,1410,-0.42,False,False
32,29.6,512,1024,8192,300,705,6.2958,841.33,905.38,3.7910,1410,-7.07,False,False
32,29.6,512,1024,8192,300,900,5.1178,747.23,905.38,3.7910,1410,-17.47,False,False
32,29.6,512,1024,8192,300,1050,4.3687,676.67,905.38,3.7910,1410,-25.26,False,False
32,29.6,512,1024,8192,300,1200,3.9336,676.44,905.38,3.7910,1410,-25.29,False,False
32,29.6,512,1024,8192,300,1305,3.7957,675.77,905.38,3.7910,1410,-25.36,False,False
32,29.6,512,1024,8192,300,1410,3.7219,706.65,905.38,3.7910,1410,-21.95,False,False
32,29.6,512,1024,8192,510,300,7.6163,947.00,905.38,3.7910,1410,+4.60,False,False
32,29.6,512,1024,8192,510,510,7.0609,901.35,905.38,3.7910,1410,-0.44,False,False
32,29.6,512,1024,8192,510,705,6.2958,840.42,905.38,3.7910,1410,-7.17,False,False
32,29.6,512,1024,8192,510,900,5.1178,745.29,905.38,3.7910,1410,-17.68,False,False
32,29.6,512,1024,8192,510,1050,4.3687,674.08,905.38,3.7910,1410,-25.55,False,False
32,29.6,512,1024,8192,510,1200,3.9336,673.47,905.38,3.7910,1410,-25.61,False,False
32,29.6,512,1024,8192,510,1305,3.7957,672.69,905.38,3.7910,1410,-25.70,True,False
32,29.6,512,1024,8192,510,1410,3.7219,703.49,905.38,3.7910,1410,-22.30,False,False
32,29.6,512,1024,8192,705,300,7.6163,954.56,905.38,3.7910,1410,+5.43,False,False
32,29.6,512,1024,8192,705,510,7.0609,908.22,905.38,3.7910,1410,+0.31,False,False
32,29.6,512,1024,8192,705,705,6.2958,846.33,905.38,3.7910,1410,-6.52,False,False
32,29.6,512,1024,8192,705,900,5.1178,749.73,905.38,3.7910,1410,-17.19,False,False
32,29.6,512,1024,8192,705,1050,4.3687,677.59,905.38,3.7910,1410,-25.16,False,False
32,29.6,512,1024,8192,705,1200,3.9336,676.43,905.38,3.7910,1410,-25.29,False,False
32,29.6,512,1024,8192,705,1305,3.7957,675.47,905.38,3.7910,1410,-25.39,False,False
32,29.6,512,1024,8192,705,1410,3.7219,706.19,905.38,3.7910,1410,-22.00,False,False
32,29.6,512,1024,8192,900,300,7.6163,965.46,905.38,3.7910,1410,+6.64,False,False
32,29.6,512,1024,8192,900,510,7.0609,918.35,905.38,3.7910,1410,+1.43,False,False
32,29.6,512,1024,8192,900,705,6.2958,855.40,905.38,3.7910,1410,-5.52,False,False
32,29.6,512,1024,8192,900,900,5.1178,757.16,905.38,3.7910,1410,-16.37,False,False
32,29.6,512,1024,8192,900,1050,4.3687,683.97,905.38,3.7910,1410,-24.46,False,True
32,29.6,512,1024,8192,900,1200,3.9336,682.21,905.38,3.7910,1410,-24.65,False,False
32,29.6,512,1024,8192,900,1305,3.7957,681.06,905.38,3.7910,1410,-24.78,False,False
32,29.6,512,1024,8192,900,1410,3.7219,711.67,905.38,3.7910,1410,-21.40,False,False
32,29.6,512,1024,8192,1050,300,7.6163,988.92,905.38,3.7910,1410,+9.23,False,False
32,29.6,512,1024,8192,1050,510,7.0609,940.19,905.38,3.7910,1410,+3.84,False,False
32,29.6,512,1024,8192,1050,705,6.2958,875.00,905.38,3.7910,1410,-3.36,False,False
32,29.6,512,1024,8192,1050,900,5.1178,773.32,905.38,3.7910,1410,-14.59,False,False
32,29.6,512,1024,8192,1050,1050,4.3687,697.94,905.38,3.7910,1410,-22.91,False,False
32,29.6,512,1024,8192,1050,1200,3.9336,694.91,905.38,3.7910,1410,-23.25,False,False
32,29.6,512,1024,8192,1050,1305,3.7957,693.36,905.38,3.7910,1410,-23.42,False,False
32,29.6,512,1024,8192,1050,1410,3.7219,723.75,905.38,3.7910,1410,-20.06,False,False
32,29.6,512,1024,8192,1200,300,7.6163,1042.88,905.38,3.7910,1410,+15.19,False,False
32,29.6,512,1024,8192,1200,510,7.0609,992.52,905.38,3.7910,1410,+9.63,False,False
32,29.6,512,1024,8192,1200,705,6.2958,925.10,905.38,3.7910,1410,+2.18,False,False
32,29.6,512,1024,8192,1200,900,5.1178,819.98,905.38,3.7910,1410,-9.43,False,False
32,29.6,512,1024,8192,1200,1050,4.3687,742.41,905.38,3.7910,1410,-18.00,False,False
32,29.6,512,1024,8192,1200,1200,3.9336,738.11,905.38,3.7910,1410,-18.48,False,False
32,29.6,512,1024,8192,1200,1305,3.7957,736.15,905.38,3.7910,1410,-18.69,False,False
32,29.6,512,1024,8192,1200,1410,3.7219,766.34,905.38,3.7910,1410,-15.36,False,False
32,29.6,512,2048,4096,300,300,7.6163,874.25,790.03,3.7725,1410,+10.66,False,False
32,29.6,512,2048,4096,300,510,7.0609,829.09,790.03,3.7725,1410,+4.94,False,False
32,29.6,512,2048,4096,300,705,6.2958,768.82,790.03,3.7725,1410,-2.68,False,False
32,29.6,512,2048,4096,300,900,5.1178,674.72,790.03,3.7725,1410,-14.60,False,False
32,29.6,512,2048,4096,300,1050,4.3687,604.16,790.03,3.7725,1410,-23.53,False,False
32,29.6,512,2048,4096,300,1200,3.9336,603.93,790.03,3.7725,1410,-23.56,False,False
32,29.6,512,2048,4096,300,1305,3.7957,603.26,790.03,3.7725,1410,-23.64,False,False
32,29.6,512,2048,4096,300,1410,3.7219,634.13,790.03,3.7725,1410,-19.73,False,False
32,29.6,512,2048,4096,510,300,7.6163,877.15,790.03,3.7725,1410,+11.03,False,False
32,29.6,512,2048,4096,510,510,7.0609,831.51,790.03,3.7725,1410,+5.25,False,False
32,29.6,512,2048,4096,510,705,6.2958,770.58,790.03,3.7725,1410,-2.46,False,False
32,29.6,512,2048,4096,510,900,5.1178,675.45,790.03,3.7725,1410,-14.50,False,False
32,29.6,512,2048,4096,510,1050,4.3687,604.24,790.03,3.7725,1410,-23.52,False,False
32,29.6,512,2048,4096,510,1200,3.9336,603.63,790.03,3.7725,1410,-23.59,False,False
32,29.6,512,2048,4096,510,1305,3.7957,602.84,790.03,3.7725,1410,-23.69,True,False
32,29.6,512,2048,4096,510,1410,3.7219,633.65,790.03,3.7725,1410,-19.79,False,False
32,29.6,512,2048,4096,705,300,7.6163,885.53,790.03,3.7725,1410,+12.09,False,False
32,29.6,512,2048,4096,705,510,7.0609,839.19,790.03,3.7725,1410,+6.22,False,False
32,29.6,512,2048,4096,705,705,6.2958,777.30,790.03,3.7725,1410,-1.61,False,False
32,29.6,512,2048,4096,705,900,5.1178,680.70,790.03,3.7725,1410,-13.84,False,False
32,29.6,512,2048,4096,705,1050,4.3687,608.56,790.03,3.7725,1410,-22.97,False,False
32,29.6,512,2048,4096,705,1200,3.9336,607.40,790.03,3.7725,1410,-23.12,False,False
32,29.6,512,2048,4096,705,1305,3.7957,606.45,790.03,3.7725,1410,-23.24,False,False
32,29.6,512,2048,4096,705,1410,3.7219,637.16,790.03,3.7725,1410,-19.35,False,False
32,29.6,512,2048,4096,900,300,7.6163,896.09,790.03,3.7725,1410,+13.42,False,False
32,29.6,512,2048,4096,900,510,7.0609,848.98,790.03,3.7725,1410,+7.46,False,False
32,29.6,512,2048,4096,900,705,6.2958,786.03,790.03,3.7725,1410,-0.51,False,False
32,29.6,512,2048,4096,900,900,5.1178,687.79,790.03,3.7725,1410,-12.94,False,False
32,29.6,512,2048,4096,900,1050,4.3687,614.60,790.03,3.7725,1410,-22.21,False,True
32,29.6,512,2048,4096,900,1200,3.9336,612.84,790.03,3.7725,1410,-22.43,False,False
32,29.6,512,2048,4096,900,1305,3.7957,611.69,790.03,3.7725,1410,-22.57,False,False
32,29.6,512,2048,4096,900,1410,3.7219,642.30,790.03,3.7725,1410,-18.70,False,False
32,29.6,512,2048,4096,1050,300,7.6163,918.80,790.03,3.7725,1410,+16.30,False,False
32,29.6,512,2048,4096,1050,510,7.0609,870.06,790.03,3.7725,1410,+10.13,False,False
32,29.6,512,2048,4096,1050,705,6.2958,804.88,790.03,3.7725,1410,+1.88,False,False
32,29.6,512,2048,4096,1050,900,5.1178,703.19,790.03,3.7725,1410,-10.99,False,False
32,29.6,512,2048,4096,1050,1050,4.3687,627.82,790.03,3.7725,1410,-20.53,False,False
32,29.6,512,2048,4096,1050,1200,3.9336,624.78,790.03,3.7725,1410,-20.92,False,False
32,29.6,512,2048,4096,1050,1305,3.7957,623.23,790.03,3.7725,1410,-21.11,False,False
32,29.6,512,2048,4096,1050,1410,3.7219,653.63,790.03,3.7725,1410,-17.27,False,False
32,29.6,512,2048,4096,1200,300,7.6163,956.66,790.03,3.7725,1410,+21.09,False,False
32,29.6,512,2048,4096,1200,510,7.0609,906.30,790.03,3.7725,1410,+14.72,False,False
32,29.6,512,2048,4096,1200,705,6.2958,838.87,790.03,3.7725,1410,+6.18,False,False
32,29.6,512,2048,4096,1200,900,5.1178,733.75,790.03,3.7725,1410,-7.12,False,False
32,29.6,512,2048,4096,1200,1050,4.3687,656.19,790.03,3.7725,1410,-16.94,False,False
32,29.6,512,2048,4096,1200,1200,3.9336,651.88,790.03,3.7725,1410,-17.49,False,False
32,29.6,512,2048,4096,1200,1305,3.7957,649.93,790.03,3.7725,1410,-17.73,False,False
32,29.6,512,2048,4096,1200,1410,3.7219,680.11,790.03,3.7725,1410,-13.91,False,False
32,29.6,512,2048,4096,1305,300,7.6163,1010.98,790.03,3.7725,1410,+27.97,False,False
32,29.6,512,2048,4096,1305,510,7.0609,957.55,790.03,3.7725,1410,+21.20,False,False
32,29.6,512,2048,4096,1305,705,6.2958,885.90,790.03,3.7725,1410,+12.13,False,False
32,29.6,512,2048,4096,1305,900,5.1178,774.26,790.03,3.7725,1410,-2.00,False,False
32,29.6,512,2048,4096,1305,1050,4.3687,692.55,790.03,3.7725,1410,-12.34,False,False
32,29.6,512,2048,4096,1305,1200,3.9336,685.85,790.03,3.7725,1410,-13.19,False,False
32,29.6,512,2048,4096,1305,1305,3.7957,683.13,790.03,3.7725,1410,-13.53,False,False
32,29.6,512,2048,4096,1305,1410,3.7219,712.90,790.03,3.7725,1410,-9.76,False,False
32,29.6,512,2048,8192,300,300,7.6163,1073.74,1150.35,3.8067,1410,-6.66,False,False
32,29.6,512,2048,8192,300,510,7.0609,1028.58,1150.35,3.8067,1410,-10.59,False,False
32,29.6,512,2048,8192,300,705,6.5345,981.98,1150.35,3.8067,1410,-14.64,False,False
32,29.6,512,2048,8192,300,900,6.5345,956.16,1150.35,3.8067,1410,-16.88,False,False
32,29.6,512,2048,8192,300,1050,6.4150,924.53,1150.35,3.8067,1410,-19.63,False,False
32,29.6,512,2048,8192,300,1200,6.2409,942.56,1150.35,3.8067,1410,-18.06,False,False
32,29.6,512,2048,8192,300,1305,6.1857,952.45,1150.35,3.8067,1410,-17.20,False,False
32,29.6,512,2048,8192,300,1410,6.1562,991.76,1150.35,3.8067,1410,-13.79,False,False
32,29.6,512,2048,8192,510,300,7.6163,1069.84,1150.35,3.8067,1410,-7.00,False,False
32,29.6,512,2048,8192,510,510,7.0609,1024.19,1150.35,3.8067,1410,-10.97,False,False
32,29.6,512,2048,8192,510,705,6.2958,963.26,1150.35,3.8067,1410,-16.26,False,False
32,29.6,512,2048,8192,510,900,5.1178,868.13,1150.35,3.8067,1410,-24.53,False,False
32,29.6,512,2048,8192,510,1050,4.3687,796.92,1150.35,3.8067,1410,-30.72,False,False
32,29.6,512,2048,8192,510,1200,3.9336,796.31,1150.35,3.8067,1410,-30.78,True,False
32,29.6,512,2048,8192,510,1305,3.8706,800.28,1150.35,3.8067,1410,-30.43,False,False
32,29.6,512,2048,8192,510,1410,3.8706,836.13,1150.35,3.8067,1410,-27.32,False,False
32,29.6,512,2048,8192,705,300,7.6163,1076.26,1150.35,3.8067,1410,-6.44,False,False
32,29.6,512,2048,8192,705,510,7.0609,1029.92,1150.35,3.8067,1410,-10.47,False,False
32,29.6,512,2048,8192,705,705,6.2958,968.03,1150.35,3.8067,1410,-15.85,False,False
32,29.6,512,2048,8192,705,900,5.1178,871.44,1150.35,3.8067,1410,-24.25,False,False
32,29.6,512,2048,8192,705,1050,4.3687,799.29,1150.35,3.8067,1410,-30.52,False,False
32,29.6,512,2048,8192,705,1200,3.9336,798.14,1150.35,3.8067,1410,-30.62,False,False
32,29.6,512,2048,8192,705,1305,3.7957,797.18,1150.35,3.8067,1410,-30.70,False,False
32,29.6,512,2048,8192,705,1410,3.7219,827.90,1150.35,3.8067,1410,-28.03,False,False
32,29.6,512,2048,8192,900,300,7.6163,1088.41,1150.35,3.8067,1410,-5.38,False,False
32,29.6,512,2048,8192,900,510,7.0609,1041.30,1150.35,3.8067,1410,-9.48,False,False
32,29.6,512,2048,8192,900,705,6.2958,978.34,1150.35,3.8067,1410,-14.95,False,False
32,29.6,512,2048,8192,900,900,5.1178,880.10,1150.35,3.8067,1410,-23.49,False,False
32,29.6,512,2048,8192,900,1050,4.3687,806.91,1150.35,3.8067,1410,-29.85,False,True
32,29.6,512,2048,8192,900,1200,3.9336,805.15,1150.35,3.8067,1410,-30.01,False,False
32,29.6,512,2048,8192,900,1305,3.7957,804.00,1150.35,3.8067,1410,-30.11,False,False
32,29.6,512,2048,8192,900,1410,3.7219,834.62,1150.35,3.8067,1410,-27.45,False,False
32,29.6,512,2048,8192,1050,300,7.6163,1113.04,1150.35,3.8067,1410,-3.24,False,False
32,29.6,512,2048,8192,1050,510,7.0609,1064.30,1150.35,3.8067,1410,-7.48,False,False
32,29.6,512,2048,8192,1050,705,6.2958,999.11,1150.35,3.8067,1410,-13.15,False,False
32,29.6,512,2048,8192,1050,900,5.1178,897.43,1150.35,3.8067,1410,-21.99,False,False
32,29.6,512,2048,8192,1050,1050,4.3687,822.06,1150.35,3.8067,1410,-28.54,False,False
32,29.6,512,2048,8192,1050,1200,3.9336,819.02,1150.35,3.8067,1410,-28.80,False,False
32,29.6,512,2048,8192,1050,1305,3.7957,817.47,1150.35,3.8067,1410,-28.94,False,False
32,29.6,512,2048,8192,1050,1410,3.7219,847.87,1150.35,3.8067,1410,-26.29,False,False
32,29.6,512,2048,8192,1200,300,7.6163,1199.10,1150.35,3.8067,1410,+4.24,False,False
32,29.6,512,2048,8192,1200,510,7.0609,1148.74,1150.35,3.8067,1410,-0.14,False,False
32,29.6,512,2048,8192,1200,705,6.2958,1081.32,1150.35,3.8067,1410,-6.00,False,False
32,29.6,512,2048,8192,1200,900,5.1178,976.19,1150.35,3.8067,1410,-15.14,False,False
32,29.6,512,2048,8192,1200,1050,4.3687,898.63,1150.35,3.8067,1410,-21.88,False,False
32,29.6,512,2048,8192,1200,1200,3.9336,894.33,1150.35,3.8067,1410,-22.26,False,False
32,29.6,512,2048,8192,1200,1305,3.7957,892.37,1150.35,3.8067,1410,-22.43,False,False
32,29.6,512,2048,8192,1200,1410,3.7219,922.55,1150.35,3.8067,1410,-19.80,False,False
32,29.6,512,4096,4096,300,300,7.6163,941.79,916.71,3.7865,1410,+2.74,False,False
32,29.6,512,4096,4096,300,510,7.0609,896.63,916.71,3.7865,1410,-2.19,False,False
32,29.6,512,4096,4096,300,705,6.2958,836.36,916.71,3.7865,1410,-8.76,False,False
32,29.6,512,4096,4096,300,900,5.1178,742.26,916.71,3.7865,1410,-19.03,False,False
32,29.6,512,4096,4096,300,1050,4.3687,671.70,916.71,3.7865,1410,-26.73,False,False
32,29.6,512,4096,4096,300,1200,3.9336,671.47,916.71,3.7865,1410,-26.75,False,False
32,29.6,512,4096,4096,300,1305,3.7957,670.80,916.71,3.7865,1410,-26.82,False,False
32,29.6,512,4096,4096,300,1410,3.7219,701.68,916.71,3.7865,1410,-23.46,False,False
32,29.6,512,4096,4096,510,300,7.6163,942.37,916.71,3.7865,1410,+2.80,False,False
32,29.6,512,4096,4096,510,510,7.0609,896.72,916.71,3.7865,1410,-2.18,False,False
32,29.6,512,4096,4096,510,705,6.2958,835.79,916.71,3.7865,1410,-8.83,False,False
32,29.6,512,4096,4096,510,900,5.1178,740.66,916.71,3.7865,1410,-19.20,False,False
32,29.6,512,4096,4096,510,1050,4.3687,669.45,916.71,3.7865,1410,-26.97,False,False
32,29.6,512,4096,4096,510,1200,3.9336,668.84,916.71,3.7865,1410,-27.04,False,False
32,29.6,512,4096,4096,510,1305,3.7957,668.05,916.71,3.7865,1410,-27.12,True,False
32,29.6,512,4096,4096,510,1410,3.7219,698.86,916.71,3.7865,1410,-23.76,False,False
32,29.6,512,4096,4096,705,300,7.6163,950.40,916.71,3.7865,1410,+3.68,False,False
32,29.6,512,4096,4096,705,510,7.0609,904.06,916.71,3.7865,1410,-1.38,False,False
32,29.6,512,4096,4096,705,705,6.2958,842.18,916.71,3.7865,1410,-8.13,False,False
32,29.6,512,4096,4096,705,900,5.1178,745.58,916.71,3.7865,1410,-18.67,False,False
32,29.6,512,4096,4096,705,1050,4.3687,673.43,916.71,3.7865,1410,-26.54,False,False
32,29.6,512,4096,4096,705,1200,3.9336,672.28,916.71,3.7865,1410,-26.66,False,False
