rep,m,n,k,freq_req_mhz,n_squat,sm_avail,latency_ms,power_w,energy_mj,gflops,clock_sm_med,clock_sm_min,clock_held,throttle,temp_c,p_squat_w,probe_sm_count,probe_ok,iters,window_s,n_samples,power_min_w,power_max_w,status,p_static_w,p_static_squat_w,p_dynamic_w,energy_total_mj,energy_dynamic_mj,energy_static_mj,static_frac,p_dynamic_per_sm_w,e_dyn_squat_mj
3,8192,16384,16384,510,81,27,174.364359,92.578,16142.3036,25223.3,510,510,True,none,42,62.638,27,True,11,1.918,29,91.347,92.803,ok,57.602,60.923,34.976,16142.3036,6098.5678,10043.7358,0.6222,1.2954,5519.5038
3,1024,16384,16384,510,81,27,22.469852,88.932,1998.2888,24466.4,510,510,True,none,42,62.638,27,True,88,1.977,30,88.067,89.891,ok,57.602,60.923,31.33,1998.2889,703.9805,1294.3084,0.6477,1.1604,629.3581
3,4096,16384,16384,510,81,27,87.265479,92.109,8037.936,25199.2,510,510,True,none,41,62.638,27,True,22,1.92,29,91.252,92.707,ok,57.602,60.923,34.507,8037.936,3011.2699,5026.6661,0.6254,1.278,2721.4612
3,2048,4096,4096,510,81,27,3.145048,82.846,260.5546,21850.1,510,510,True,none,41,62.638,27,True,631,1.985,30,82.516,82.932,ok,57.602,60.923,25.244,260.5546,79.3936,181.1611,0.6953,0.935,68.9489
3,1024,4096,4096,510,81,27,1.582363,81.98,129.7221,21714.2,510,510,True,none,41,62.638,27,True,1153,1.824,27,81.659,82.334,ok,57.602,60.923,24.378,129.7221,38.5748,91.1473,0.7026,0.9029,33.3198
3,8192,8192,8192,510,81,27,44.17649,90.065,3978.7556,24889.1,510,510,True,none,41,62.638,27,True,44,1.944,29,89.562,90.481,ok,57.602,60.923,32.463,3978.7556,1434.1014,2544.6542,0.6396,1.2023,1287.3913
3,1024,8192,8192,510,81,27,6.028833,83.435,503.0156,22796.9,510,510,True,none,41,62.638,27,True,329,1.983,30,82.932,83.791,ok,57.602,60.923,25.833,503.0157,155.7428,347.2728,0.6904,0.9568,135.7211
3,4096,8192,8192,510,81,27,22.231968,89.797,1996.364,24728.2,510,510,True,none,41,62.638,27,True,89,1.979,30,89.293,90.065,ok,57.602,60.923,32.195,1996.364,715.7582,1280.6058,0.6415,1.1924,641.9258
3,8192,4096,4096,510,81,27,11.378505,84.836,965.3069,24157.6,510,510,True,none,41,62.638,27,True,173,1.968,30,84.568,84.925,ok,57.602,60.923,27.234,965.3069,309.8822,655.4246,0.679,1.0087,272.0942
3,1024,4096,4096,510,94,14,2.903943,72.977,211.9211,11832.1,510,510,True,none,40,61.661,14,True,671,1.949,29,72.709,73.053,ok,57.602,60.923,15.375,211.921,44.6481,167.2729,0.7893,1.0982,35.0041
3,1024,8192,8192,510,94,14,11.479612,73.245,840.8241,11972.4,510,510,True,none,40,61.661,14,True,172,1.974,30,73.245,73.574,ok,57.602,60.923,15.643,840.8242,179.5756,661.2486,0.7864,1.1174,141.4518
3,2048,16384,16384,510,94,14,85.581752,79.071,6767.0347,12847.5,510,510,True,none,40,61.661,14,True,23,1.968,30,78.474,79.154,ok,57.602,60.923,21.469,6767.0347,1837.3546,4929.6801,0.7285,1.5335,1553.1376
3,8192,8192,8192,510,94,14,86.127767,77.884,6707.975,12766.1,510,510,True,none,40,61.661,14,True,23,1.981,30,77.698,77.966,ok,57.602,60.923,20.282,6707.975,1746.8434,4961.1316,0.7396,1.4487,1460.8131
3,2048,4096,4096,510,94,14,5.592511,73.053,408.5497,12287.8,510,510,True,none,40,61.661,14,True,351,1.963,30,72.977,73.053,ok,57.602,60.923,15.451,408.5497,86.4099,322.1398,0.7885,1.1036,67.8372
3,4096,16384,16384,510,94,14,170.033482,78.886,13413.2613,12932.9,510,510,True,none,40,61.661,14,True,11,1.87,28,78.803,79.154,ok,57.602,60.923,21.284,13413.2613,3618.9926,9794.2686,0.7302,1.5203,3054.3114
3,4096,8192,8192,510,94,14,43.346256,77.884,3375.9798,12682.9,510,510,True,none,40,61.661,14,True,45,1.951,29,77.617,77.966,ok,57.602,60.923,20.282,3375.9798,879.1488,2496.831,0.7396,1.4487,735.1958
3,8192,16384,16384,510,94,14,340.032336,78.886,26823.7909,12934.2,510,510,True,none,40,61.661,14,True,5,1.7,24,78.803,79.071,ok,57.602,60.923,21.284,26823.7909,7237.2482,19586.5426,0.7302,1.5203,6108.0009
3,2048,8192,8192,510,94,14,21.676352,77.617,1682.4534,12681.0,510,510,True,none,39,61.661,14,True,91,1.973,30,77.422,77.966,ok,57.602,60.923,20.015,1682.4534,433.8522,1248.6012,0.7421,1.4296,361.865
3,8192,4096,4096,510,94,14,22.154316,73.574,1629.9817,12407.4,510,510,True,none,39,61.661,14,True,89,1.972,30,73.245,73.651,ok,57.602,60.923,15.972,1629.9816,353.8487,1276.1329,0.7829,1.1409,280.2743
3,4096,4096,4096,510,94,14,11.114772,73.321,814.9462,12365.4,510,510,True,none,39,61.661,14,True,178,1.978,30,73.245,73.651,ok,57.602,60.923,15.719,814.9462,174.7131,640.2331,0.7856,1.1228,137.8009
3,1024,16384,16384,510,94,14,42.785449,77.884,3332.3019,12849.1,510,510,True,none,39,61.661,14,True,46,1.968,30,77.341,78.288,ok,57.602,60.923,20.282,3332.3019,867.7745,2464.5274,0.7396,1.4487,725.684
3,1024,8192,8192,510,27,81,2.002021,125.153,250.5589,68650.1,510,510,True,none,42,61.182,81,True,959,1.92,29,124.563,125.552,ok,57.602,60.923,67.551,250.5589,135.2385,115.3204,0.4603,0.834,128.5898
3,2048,16384,16384,510,27,81,14.419765,131.783,1900.2799,76250.3,510,510,True,none,43,61.182,81,True,136,1.961,30,131.239,133.559,ok,57.602,60.923,74.181,1900.2799,1069.6726,830.6073,0.4371,0.9158,1021.7845
3,4096,8192,8192,510,27,81,7.307705,130.918,956.7101,75229.6,510,510,True,none,43,61.182,81,True,269,1.966,30,129.463,131.92,ok,57.602,60.923,73.316,956.7101,535.7717,420.9384,0.44,0.9051,511.5028
3,1024,4096,4096,510,27,81,0.585655,115.881,67.8663,58668.9,510,510,True,none,43,61.182,81,True,3083,1.806,26,115.56,116.149,ok,57.602,60.923,58.279,67.8663,34.1314,33.7349,0.4971,0.7195,32.1864
3,4096,4096,4096,510,27,81,1.960312,125.689,246.3896,70110.8,510,510,True,none,43,61.182,81,True,978,1.917,29,125.153,126.418,ok,57.602,60.923,68.087,246.3897,133.4718,112.9179,0.4583,0.8406,126.9616
3,2048,4096,4096,510,27,81,1.129283,117.014,132.1419,60852.3,510,510,True,none,43,61.182,81,True,1701,1.921,29,116.149,117.336,ok,57.602,60.923,59.412,132.1419,67.093,65.049,0.4923,0.7335,63.3426
3,8192,16384,16384,510,27,81,55.621247,136.147,7572.6659,79071.3,510,510,True,none,44,61.182,81,True,35,1.947,29,133.559,137.423,ok,57.602,60.923,78.545,7572.6659,4368.7708,3203.8951,0.4231,0.9697,4184.0527
3,1024,16384,16384,510,27,81,7.505335,128.008,960.7429,73248.7,510,510,True,none,44,61.182,81,True,261,1.959,29,127.143,129.463,ok,57.602,60.923,70.406,960.7429,528.4206,432.3223,0.45,0.8692,503.4954
3,8192,4096,4096,510,27,81,3.743973,128.605,481.4936,73418.8,510,510,True,none,44,61.182,81,True,519,1.943,29,127.74,128.927,ok,57.602,60.923,71.003,481.4936,265.8333,215.6603,0.4479,0.8766,253.3996
3,2048,8192,8192,510,27,81,3.813261,126.875,483.8075,72084.7,510,510,True,none,44,61.182,81,True,514,1.96,30,126.286,127.472,ok,57.602,60.923,69.273,483.8075,264.156,219.6515,0.454,0.8552,251.4922
3,8192,8192,8192,510,27,81,14.103507,134.243,1893.2971,77960.2,510,510,True,none,44,61.182,81,True,140,1.974,30,133.237,134.96,ok,57.602,60.923,76.641,1893.2971,1080.9069,812.3902,0.4291,0.9462,1034.0691
3,4096,16384,16384,510,27,81,27.82493,136.744,3804.8923,79030.7,510,510,True,none,44,61.182,81,True,71,1.976,30,134.96,137.601,ok,57.602,60.923,79.142,3804.8922,2202.1206,1602.7716,0.4212,0.9771,2109.714
3,2048,16384,16384,1410,54,54,7.860041,331.075,2602.2632,139886.2,1410,1410,True,none,54,91.025,54,True,250,1.965,30,324.719,336.566,ok,85.372,88.796,245.703,2602.2631,1931.2357,671.0274,0.2579,4.5501,1904.3229
3,1024,4096,4096,1410,54,54,0.310854,277.79,86.352,110533.5,1410,1410,True,none,54,91.025,54,True,5657,1.758,25,276.068,278.12,ok,85.372,88.796,192.418,86.3521,59.8139,26.5382,0.3073,3.5633,58.7495
3,2048,8192,8192,1410,54,54,2.099629,320.962,673.9011,130917.4,1410,1410,True,none,56,91.025,54,True,925,1.942,29,318.107,323.604,ok,85.372,88.796,235.59,673.9011,494.6516,179.2495,0.266,4.3628,487.4625
3,1024,16384,16384,1410,54,54,4.140141,320.966,1328.8445,132786.7,1410,1410,True,none,57,91.025,54,True,474,1.962,30,313.743,327.646,ok,85.372,88.796,235.594,1328.8445,975.3924,353.4521,0.266,4.3629,961.2165
3,8192,4096,4096,1410,54,54,2.04585,321.56,657.8636,134358.8,1410,1410,True,none,58,91.025,54,True,951,1.946,29,320.105,323.014,ok,85.372,88.796,236.188,657.8635,483.2052,174.6583,0.2655,4.3739,476.2002
3,4096,8192,8192,1410,54,54,3.98587,336.833,1342.5727,137926.2,1410,1410,True,none,59,91.025,54,True,498,1.985,30,334.008,337.515,ok,85.372,88.796,251.461,1342.5725,1002.2909,340.2817,0.2535,4.6567,988.6432
3,8192,16384,16384,1410,54,54,30.629598,351.686,10772.0007,143588.1,1410,1410,True,none,61,91.025,54,True,64,1.96,30,350.553,354.006,ok,85.372,88.796,266.314,10772.0008,8157.0908,2614.91,0.2428,4.9317,8052.215
3,4096,16384,16384,1410,54,54,15.496579,347.28,5381.6521,141903.8,1410,1410,True,none,61,91.025,54,True,121,1.875,28,343.785,349.865,ok,85.372,88.796,261.908,5381.652,4058.678,1322.9739,0.2458,4.8501,4005.6177
3,2048,4096,4096,1410,54,54,0.542256,313.683,170.0964,126728.9,1410,1410,True,none,60,91.025,54,True,3559,1.93,29,311.373,314.279,ok,85.372,88.796,228.311,170.0965,123.803,46.2935,0.2722,4.228,121.9463
3,1024,8192,8192,1410,54,54,1.103284,311.373,343.5328,124572.6,1410,1410,True,none,60,91.025,54,True,1741,1.921,29,308.191,312.551,ok,85.372,88.796,226.001,343.5328,249.3433,94.1896,0.2742,4.1852,245.5656
3,4096,4096,4096,1410,54,54,1.079193,315.269,340.236,127353.5,1410,1410,True,none,61,91.025,54,True,1766,1.906,28,314.012,316.0,ok,85.372,88.796,229.897,340.2361,248.1032,92.1329,0.2708,4.2574,244.4081
3,8192,8192,8192,1410,54,54,7.863516,344.374,2707.9906,139824.4,1410,1410,True,none,62,91.025,54,True,250,1.966,30,342.057,346.095,ok,85.372,88.796,259.002,2707.9905,2036.6664,671.3241,0.2479,4.7963,2009.7417
3,4096,4096,4096,1410,81,27,2.125084,206.536,438.9065,64674.6,1410,1410,True,none,53,97.984,27,True,918,1.951,29,205.41,209.124,ok,85.372,88.796,121.164,438.9063,257.4837,181.4227,0.4134,4.4876,250.2074
3,8192,16384,16384,1410,81,27,62.584195,233.217,14595.6981,70274.1,1410,1410,True,none,54,97.984,27,True,31,1.94,29,230.308,234.35,ok,85.372,88.796,147.845,14595.6982,9252.7603,5342.9379,0.3661,5.4757,9038.472
3,4096,8192,8192,1410,81,27,8.050709,224.65,1808.5917,68286.6,1410,1410,True,none,54,97.984,27,True,246,1.98,30,222.759,227.988,ok,85.372,88.796,139.278,1808.5918,1121.2866,687.3051,0.38,5.1584,1093.721
3,2048,8192,8192,1410,81,27,4.137262,220.999,914.3308,66439.6,1410,1410,True,none,54,97.984,27,True,474,1.961,29,218.355,226.77,ok,85.372,88.796,135.627,914.3308,561.1244,353.2063,0.3863,5.0232,546.9584
3,8192,8192,8192,1410,81,27,15.944668,224.456,3578.8763,68958.0,1410,1410,True,none,54,97.984,27,True,124,1.977,30,222.491,227.72,ok,85.372,88.796,139.084,3578.8764,2217.6482,1361.2282,0.3804,5.1513,2163.0537
3,1024,16384,16384,1410,81,27,8.162288,218.945,1787.0922,67353.1,1410,1410,True,none,54,97.984,27,True,239,1.951,29,216.033,221.865,ok,85.372,88.796,133.573,1787.0921,1090.2613,696.8309,0.3899,4.9471,1062.3136
3,2048,16384,16384,1410,81,27,15.944482,227.72,3630.8775,68958.8,1410,1410,True,none,54,97.984,27,True,124,1.977,30,226.265,231.173,ok,85.372,88.796,142.348,3630.8774,2269.6651,1361.2123,0.3749,5.2721,2215.0712
3,1024,4096,4096,1410,81,27,0.56448,195.424,110.3129,60869.7,1410,1410,True,none,53,97.984,27,True,3072,1.734,25,194.888,196.344,ok,85.372,88.796,110.052,110.3129,62.1222,48.1908,0.4369,4.076,60.1894
3,1024,8192,8192,1410,81,27,2.168674,201.525,437.0421,63374.6,1410,1410,True,none,53,97.984,27,True,906,1.965,30,200.061,203.571,ok,85.372,88.796,116.153,437.042,251.898,185.144,0.4236,4.302,244.4725
3,2048,4096,4096,1410,81,27,1.117731,198.337,221.6875,61481.2,1410,1410,True,none,53,97.984,27,True,1721,1.924,29,197.747,201.525,ok,85.372,88.796,112.965,221.6874,126.2645,95.4229,0.4304,4.1839,122.4374
3,8192,4096,4096,1410,81,27,4.135061,209.721,867.2092,66474.9,1410,1410,True,none,53,97.984,27,True,475,1.964,30,207.401,214.308,ok,85.372,88.796,124.349,867.2091,514.1907,353.0184,0.4071,4.6055,500.0323
3,4096,16384,16384,1410,81,27,31.464928,230.308,7246.6246,69888.1,1410,1410,True,none,53,97.984,27,True,63,1.982,30,228.226,233.217,ok,85.372,88.796,144.936,7246.6246,4560.4008,2686.2238,0.3707,5.368,4452.6649
3,4096,4096,4096,1410,94,14,3.988616,151.341,603.6411,34457.8,1410,1410,True,none,49,96.252,14,True,498,1.986,30,151.341,151.671,ok,85.372,88.527,65.969,603.6411,263.125,340.5161,0.5641,4.7121,250.5409
3,2048,4096,4096,1410,94,14,2.025618,149.348,302.522,33925.2,1410,1410,True,none,49,96.252,14,True,705,1.428,19,149.026,149.617,ok,85.372,88.527,63.976,302.522,129.5909,172.9311,0.5716,4.5697,123.2001
3,8192,4096,4096,1410,94,14,7.921218,151.939,1203.542,34701.5,1410,1410,True,none,49,96.252,14,True,248,1.964,30,151.341,153.395,ok,85.372,88.527,66.567,1203.5419,527.2917,676.2502,0.5619,4.7548,502.3003
3,8192,8192,8192,1410,94,14,30.838107,164.4,5069.7848,35654.3,1410,1410,True,none,49,96.252,14,True,64,1.974,30,163.864,166.454,ok,85.372,88.527,79.028,5069.7848,2437.0739,2632.7109,0.5193,5.6449,2339.7797
3,4096,8192,8192,1410,94,14,15.505752,164.132,2544.99,35455.0,1410,1410,True,none,49,96.252,14,True,127,1.969,30,163.534,164.4,ok,85.372,88.527,78.76,2544.9901,1221.233,1323.7571,0.5201,5.6257,1172.3124
3,1024,8192,8192,1410,94,14,4.141004,149.026,617.1173,33189.8,1410,1410,True,none,49,96.252,14,True,470,1.946,29,148.16,149.617,ok,85.372,88.527,63.654,617.1173,263.5915,353.5258,0.5729,4.5467,250.5266
3,8192,16384,16384,1410,94,14,121.608836,167.045,20314.1479,36165.5,1410,1410,True,none,49,96.252,14,True,16,1.946,29,165.857,168.769,ok,85.372,88.527,81.673,20314.148,9932.1585,10381.9895,0.5111,5.8338,9548.4826
3,2048,8192,8192,1410,94,14,7.762991,163.864,1272.0747,35408.8,1410,1410,True,none,49,96.252,14,True,256,1.987,30,163.266,165.266,ok,85.372,88.527,78.492,1272.0748,609.3327,662.7421,0.521,5.6066,584.8405
3,1024,4096,4096,1410,94,14,1.048396,147.624,154.7684,32773.6,1410,1410,True,none,48,96.252,14,True,1860,1.95,29,147.026,147.892,ok,85.372,88.527,62.252,154.7684,65.2647,89.5037,0.5783,4.4466,61.9571
3,4096,16384,16384,1410,94,14,60.804714,166.723,10137.5444,36165.3,1410,1410,True,none,49,96.252,14,True,32,1.946,29,166.179,168.769,ok,85.372,88.527,81.351,10137.5443,4946.5243,5191.02,0.5121,5.8108,4754.6854
3,1024,16384,16384,1410,94,14,15.308175,164.722,2521.5933,35912.6,1410,1410,True,none,49,96.252,14,True,129,1.975,30,163.864,166.454,ok,85.372,88.527,79.35,2521.5932,1214.7037,1306.8895,0.5183,5.6679,1166.4064
3,2048,16384,16384,1410,94,14,30.587768,166.589,5095.5857,35946.1,1410,1410,True,none,49,96.252,14,True,65,1.988,30,165.857,168.769,ok,85.372,88.527,81.217,5095.5857,2484.2468,2611.3389,0.5125,5.8012,2387.7423
3,1024,8192,8192,1410,0,108,0.575457,400.266,230.336,238834.3,1290,1275,False,SwPowerCap,62,86.292,108,True,3509,2.019,31,378.046,402.851,ok,76.393,73.819,323.873,230.3359,186.3749,43.961,0.1909,2.9988,187.8564
3,2048,16384,16384,1410,0,108,4.322069,397.948,1719.9589,254394.7,1260,1260,False,SwPowerCap,64,86.292,108,True,460,1.988,30,393.725,409.037,ok,74.148,71.952,323.8,1719.9587,1399.4841,320.4746,0.1863,2.9981,1408.9766
3,8192,16384,16384,1410,0,108,16.680751,397.627,6632.7171,263660.0,1245,1245,False,SwPowerCap,65,86.292,108,True,118,1.968,30,397.031,398.365,ok,73.026,71.019,324.601,6632.717,5414.5873,1218.1297,0.1837,3.0056,5448.0691
3,4096,8192,8192,1410,0,108,2.197033,397.627,873.5996,250226.5,1260,1260,False,SwPowerCap,66,86.292,108,True,885,1.944,29,389.222,406.614,ok,74.148,71.952,323.479,873.5996,710.6931,162.9065,0.1865,2.9952,715.5184
3,1024,4096,4096,1410,0,108,0.206171,390.611,80.5327,166656.4,1410,1410,True,none,66,86.292,108,True,7180,1.48,20,385.587,396.763,ok,85.372,81.285,305.239,80.5327,62.9314,17.6012,0.2186,2.8263,63.7741
3,4096,16384,16384,1410,0,108,8.377737,399.348,3345.6327,262484.1,1245,1230,False,SwPowerCap,66,86.292,108,True,237,1.986,30,381.742,400.266,ok,73.026,71.019,326.322,3345.6325,2733.8393,611.7932,0.1829,3.0215,2750.6552
3,2048,8192,8192,1410,0,108,1.100774,399.669,439.9453,249713.2,1275,1260,False,SwPowerCap,67,86.292,108,True,1724,1.898,28,389.222,406.717,ok,75.271,72.885,324.398,439.9452,357.0891,82.8561,0.1883,3.0037,359.7149
3,8192,8192,8192,1410,0,108,4.240452,398.947,1691.7156,259291.1,1245,1245,False,SwPowerCap,67,86.292,108,True,468,1.985,30,398.216,399.348,ok,73.026,71.019,325.921,1691.7156,1382.0521,309.6636,0.183,3.0178,1390.5635
3,8192,4096,4096,1410,0,108,1.128498,400.266,451.6994,243578.6,1260,1260,False,SwPowerCap,67,86.292,108,True,1689,1.906,28,389.551,406.889,ok,74.148,71.952,326.118,451.6994,368.023,83.6764,0.1852,3.0196,370.5015
3,4096,4096,4096,1410,0,108,0.565801,400.4,226.5468,242910.3,1275,1260,False,SwPowerCap,68,86.292,108,True,3285,1.859,28,392.725,403.44,ok,75.271,72.885,325.129,226.5467,183.9584,42.5883,0.188,3.0105,185.3081
3,1024,16384,16384,1410,0,108,2.185878,403.707,882.4541,251503.5,1260,1245,False,SwPowerCap,68,86.292,108,True,900,1.967,30,388.687,405.757,ok,74.148,71.952,329.559,882.4542,720.3748,162.0794,0.1837,3.0515,725.1756
3,2048,4096,4096,1410,0,108,0.32451,398.35,129.2686,211763.8,1335,1335,False,SwPowerCap,68,86.292,108,True,5191,1.685,24,397.948,398.813,ok,79.76,76.619,318.59,129.2686,103.3856,25.883,0.2002,2.9499,104.4051
3,1024,4096,4096,1410,27,81,0.212231,374.201,79.417,161897.9,1410,1410,True,none,64,99.762,81,True,8126,1.725,25,372.159,381.146,ok,85.372,88.527,288.829,79.4171,61.2985,18.1186,0.2281,3.5658,60.6289
3,1024,16384,16384,1410,27,81,2.799371,396.763,1110.6869,196385.5,1380,1350,False,SwPowerCap,66,99.762,81,True,719,2.013,31,373.406,409.199,ok,83.127,86.289,313.636,1110.6868,877.9827,232.7041,0.2095,3.872,869.1319
3,8192,8192,8192,1410,27,81,5.361631,399.348,2141.1566,205070.4,1335,1335,False,SwPowerCap,66,99.762,81,True,373,2.0,30,383.731,410.063,ok,79.76,82.932,319.588,2141.1566,1713.5118,427.6448,0.1997,3.9455,1696.5058
3,8192,4096,4096,1410,27,81,1.399667,399.937,559.7787,196388.0,1365,1365,False,SwPowerCap,67,99.762,81,True,1365,1.911,29,399.08,400.533,ok,82.005,85.17,317.932,559.7786,444.999,114.7796,0.205,3.9251,440.569
3,2048,8192,8192,1410,27,81,1.422296,399.433,568.1118,193263.5,1380,1365,False,SwPowerCap,67,99.762,81,True,1338,1.903,28,388.954,405.757,ok,83.127,86.289,316.306,568.112,449.8804,118.2316,0.2081,3.905,445.3835
3,4096,16384,16384,1410,27,81,10.621599,397.352,4220.5135,207033.2,1335,1335,False,SwPowerCap,66,99.762,81,True,185,1.965,30,391.004,410.927,ok,79.76,82.932,317.592,4220.5136,3373.3326,847.181,0.2007,3.9209,3339.6432
3,2048,4096,4096,1410,27,81,0.411891,397.031,163.5336,166838.8,1410,1410,True,none,67,99.762,81,True,4266,1.757,25,376.988,408.494,ok,85.372,88.527,311.659,163.5335,128.3695,35.164,0.215,3.8476,127.07
3,2048,16384,16384,1410,27,81,5.436493,398.813,2168.1442,202246.5,1350,1335,False,SwPowerCap,67,99.762,81,True,372,2.022,31,383.142,401.39,ok,80.883,84.051,317.93,2168.1441,1728.4265,439.7175,0.2028,3.9251,1711.2014
3,4096,8192,8192,1410,27,81,2.747683,395.31,1086.1865,200079.8,1350,1350,False,SwPowerCap,67,99.762,81,True,714,1.962,30,392.725,414.69,ok,80.883,84.051,314.427,1086.1866,863.9469,222.2397,0.2046,3.8818,855.2411
3,8192,16384,16384,1410,27,81,21.23521,397.352,8437.853,207111.0,1335,1335,False,SwPowerCap,67,99.762,81,True,93,1.975,30,392.992,409.199,ok,79.76,82.932,317.592,8437.8532,6744.1283,1693.7249,0.2007,3.9209,6676.7747
3,4096,4096,4096,1410,27,81,0.731069,402.575,294.31,187997.3,1380,1365,False,SwPowerCap,67,99.762,81,True,2403,1.757,25,385.78,403.707,ok,83.127,86.289,319.448,294.3101,233.5383,60.7718,0.2065,3.9438,231.2269
3,1024,8192,8192,1410,27,81,0.752951,396.495,298.5411,182533.8,1380,1380,False,SwPowerCap,67,99.762,81,True,2457,1.85,27,394.178,399.937,ok,83.127,86.289,313.368,298.5413,235.9505,62.5908,0.2097,3.8687,233.5699
3,8192,16384,16384,300,94,14,576.996648,74.778,43146.6553,7622.3,300,300,True,none,46,65.757,14,True,3,1.731,25,74.164,75.107,ok,56.366,59.788,18.412,43146.6553,10623.6623,32522.9931,0.7538,1.3151,8649.1798
3,4096,4096,4096,300,94,14,18.874866,71.007,1340.2476,7281.6,300,300,True,none,45,65.757,14,True,105,1.982,30,70.731,71.329,ok,56.366,59.788,14.641,1340.2476,276.3469,1063.9007,0.7938,1.0458,211.7571
3,1024,8192,8192,300,94,14,19.923481,70.141,1397.4529,6898.3,300,300,True,none,45,65.757,14,True,97,1.933,29,70.141,70.463,ok,56.366,59.788,13.775,1397.4529,274.446,1123.0069,0.8036,0.9839,206.2678
3,4096,16384,16384,300,94,14,288.920919,73.651,21279.3146,7611.2,300,300,True,none,44,65.757,14,True,6,1.734,25,73.651,73.919,ok,56.366,59.788,17.285,21279.3146,4993.9981,16285.3165,0.7653,1.2346,4005.3107
3,1024,16384,16384,300,94,14,72.712873,73.053,5311.8935,7560.6,300,300,True,none,43,65.757,14,True,27,1.963,30,72.463,73.13,ok,56.366,59.788,16.687,5311.8935,1213.3597,4098.5338,0.7716,1.1919,964.5363
3,8192,4096,4096,300,94,14,37.505629,69.873,2620.6308,7329.0,300,300,True,none,43,65.757,14,True,53,1.988,30,69.604,69.946,ok,56.366,59.788,13.507,2620.6308,506.5885,2114.0423,0.8067,0.9648,378.2443
3,2048,4096,4096,300,94,14,9.438619,69.079,652.0104,7280.7,300,300,True,none,42,65.757,14,True,209,1.973,30,69.007,69.347,ok,56.366,59.788,12.713,652.0104,119.9932,532.0172,0.816,0.9081,87.6942
3,1024,4096,4096,300,94,14,4.907683,69.007,338.6645,7001.2,300,300,True,none,42,65.757,14,True,399,1.958,29,68.685,69.347,ok,56.366,59.788,12.641,338.6645,62.038,276.6265,0.8168,0.9029,45.2439
3,8192,8192,8192,300,94,14,145.718149,72.662,10588.1722,7545.5,300,300,True,none,42,65.757,14,True,13,1.894,28,72.195,72.861,ok,56.366,59.788,16.296,10588.1721,2374.623,8213.5492,0.7757,1.164,1875.9755
3,4096,8192,8192,300,94,14,73.386284,72.463,5317.7903,7491.3,300,300,True,none,42,65.757,14,True,27,1.981,30,72.195,72.539,ok,56.366,59.788,16.097,5317.7903,1181.299,4136.4913,0.7779,1.1498,930.1711
3,2048,8192,8192,300,94,14,36.83601,72.27,2662.1384,7462.2,300,300,True,none,41,65.757,14,True,54,1.989,30,71.919,72.463,ok,56.366,59.788,15.904,2662.1384,585.8399,2076.2985,0.7799,1.136,459.7871
3,2048,16384,16384,300,94,14,144.798008,72.785,10539.123,7593.4,300,300,True,none,41,65.757,14,True,13,1.882,28,72.195,73.13,ok,56.366,59.788,16.419,10539.123,2377.4385,8161.6845,0.7744,1.1728,1881.9397
3,8192,4096,4096,300,81,27,19.30758,75.966,1466.7196,14236.8,300,300,True,none,41,61.522,27,True,102,1.969,30,75.644,76.045,ok,56.366,59.788,19.6,1466.7196,378.4286,1088.2911,0.742,0.7259,312.358
3,2048,8192,8192,300,81,27,19.326426,78.556,1518.2067,14222.9,300,300,True,none,41,61.522,27,True,102,1.971,30,77.966,78.968,ok,56.366,59.788,22.19,1518.2067,428.8534,1089.3533,0.7175,0.8219,362.7184
3,4096,8192,8192,300,81,27,37.736617,78.886,2976.8907,14568.2,300,300,True,none,41,61.522,27,True,52,1.962,30,78.556,79.236,ok,56.366,59.788,22.52,2976.8908,849.8286,2127.0622,0.7145,0.8341,720.6939
3,8192,16384,16384,300,81,27,295.464018,80.61,23817.3545,14885.2,300,300,True,none,41,61.522,27,True,6,1.773,26,80.096,80.878,ok,56.366,59.788,24.244,23817.3545,7163.2297,16654.1248,0.6992,0.8979,6152.1518
3,2048,16384,16384,300,81,27,74.505269,80.096,5967.574,14757.5,300,300,True,none,41,61.522,27,True,26,1.937,29,79.154,80.694,ok,56.366,59.788,23.73,5967.574,1768.01,4199.564,0.7037,0.8789,1513.053
3,1024,8192,8192,300,81,27,10.204193,74.587,761.1001,13468.9,300,300,True,none,40,61.522,27,True,195,1.99,30,74.509,74.856,ok,56.366,59.788,18.221,761.1001,185.9306,575.1695,0.7557,0.6749,151.0119
3,8192,8192,8192,300,81,27,74.850839,78.968,5910.821,14689.4,300,300,True,none,40,61.522,27,True,26,1.946,29,78.556,79.154,ok,56.366,59.788,22.602,5910.8211,1691.7787,4219.0424,0.7138,0.8371,1435.6391
3,4096,16384,16384,300,81,27,147.765264,80.288,11863.7775,14881.9,300,300,True,none,40,61.522,27,True,13,1.921,29,79.154,80.61,ok,56.366,59.788,23.922,11863.7775,3534.8406,8328.9369,0.702,0.886,3029.1879
3,4096,4096,4096,300,81,27,9.923182,75.107,745.3004,13850.3,300,300,True,none,40,61.522,27,True,200,1.985,30,74.778,75.375,ok,56.366,59.788,18.741,745.3004,185.9704,559.3301,0.7505,0.6941,152.0132
3,2048,4096,4096,300,81,27,5.243201,74.241,389.2605,13106.4,300,300,True,none,40,61.522,27,True,378,1.982,30,73.919,74.509,ok,56.366,59.788,17.875,389.2605,93.7222,295.5383,0.7592,0.662,75.78
